0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.69,0.69,0.69,0.69,0.69,0.69,0.69,2
0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.50,0.50,0.50,0.50,0.50,0.50,0.50,2
0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.59,0.59,0.59,0.59,0.59,0.59,0.59,3
0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.60,0.60,0.60,0.60,0.60,0.60,0.60,3
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.54,0.54,0.54,0.54,0.54,0.54,0.54,3
0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.66,0.66,0.66,0.66,0.66,0.66,0.66,3
0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.58,0.58,0.58,0.58,0.58,0.58,0.58,3
0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.53,0.53,0.53,0.53,0.53,0.53,0.53,3
0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.52,0.52,0.52,0.52,0.52,0.52,0.52,4
0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.65,0.65,0.65,0.65,0.65,0.65,0.65,4
0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.43,0.43,0.43,0.43,0.43,0.43,0.43,4
0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.65,0.65,0.65,0.65,0.65,0.65,0.65,4
0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.45,0.45,0.45,0.45,0.45,0.45,0.45,4
0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.53,0.53,0.53,0.53,0.53,0.53,0.53,4
